Database
Id,Effectivity,Cycle,Effective Dates,Supplier,Extract Code,Database Created,Report Created,NDB Size,Target OFPs,Origin,Application Copyright,CSV Report Copyright
SOPOL,N 49° 51' 47.00",E 001° 41' 07.00",,,,
SOPON,N 53° 50' 59.00",E 124° 41' 43.00",,,,
SOPOV,N 40° 12' 01.25",E 036° 47' 57.50",,,,
SOPOX,N 50° 45' 06.00",E 009° 26' 00.00",,,,
SOPPA,N 34° 40' 50.50",W 106° 34' 16.40",,,,
SOPPY,N 35° 44' 58.85",E 140° 01' 40.30",,,,
SOPRA,N 43° 44' 55.00",E 077° 51' 06.00",,,,
SOPRI,N 58° 26' 33.00",E 098° 24' 09.00",,,,
SOPRO,N 47° 35' 16.00",E 016° 48' 09.00",,,,
SOPUK,N 51° 18' 00.00",E 019° 05' 00.00",,,,
SOPUR,N 60° 18' 39.00",E 157° 06' 05.00",,,,
SOPVA,N 43° 20' 26.00",E 028° 00' 00.00",,,,
SOPVI,N 51° 14' 58.90",E 005° 54' 06.70",,,,
SOQQA,N 51° 36' 23.75",E 000° 23' 28.45",,,,
SORAG,N 42° 12' 11.40",E 019° 01' 02.50",,,,
SORAL,N 49° 06' 49.60",E 006° 26' 15.60",,,,
SORAP,N 48° 31' 20.00",E 000° 38' 07.00",,,,
SORAR,N 38° 37' 27.00",E 039° 30' 45.00",,,,
SORAS,N 40° 33' 08.00",E 004° 40' 00.00",,,,
SORAT,N 51° 12' 57.00",E 005° 35' 48.00",,,,
SORDU,N 44° 02' 33.10",E 025° 26' 48.25",,,,
SOREL,N 58° 42' 02.00",E 116° 06' 26.00",,,,
SOREM,N 48° 28' 16.00",E 007° 01' 08.00",,,,
SORER,N 52° 48' 15.00",E 001° 34' 45.00",,,,
SORFO,N 54° 17' 49.00",E 029° 00' 55.00",,,,
SORIK,N 51° 27' 35.00",E 028° 44' 36.00",,,,
SORIN,N 53° 08' 29.30",W 005° 48' 22.50",,,,
SORIS,N 64° 26' 32.00",W 172° 35' 04.00",,,,
SORIX,N 52° 41' 43.00",E 019° 49' 12.00",,,,
SORNU,N 57° 15' 11.00",E 121° 39' 06.00",,,,
SOROG,N 46° 03' 06.00",E 135° 39' 56.00",,,,
SOROK,N 44° 06' 18.00",E 032° 42' 36.00",,,,
SORON,N 49° 45' 42.00",E 027° 51' 00.00",,,,
SOROP,N 45° 13' 44.00",E 009° 18' 01.00",,,,
SORPO,N 43° 21' 08.20",W 003° 32' 15.00",,,,
SORTO,N 09° 53' 53.00",E 100° 23' 42.00",,,,
SORUG,N 43° 40' 42.65",E 012° 58' 56.65",,,,
SORUM,N 51° 51' 26.00",E 103° 17' 00.00",,,,
SORUR,N 44° 34' 46.00",E 025° 53' 57.00",,,,
SORUS,N 47° 16' 19.00",E 136° 02' 46.00",,,,
SORVO,N 13° 21' 41.80",E 121° 07' 54.00",,,,
SOSAB,N 51° 47' 39.45",W 002° 28' 23.05",,,,
SOSAD,N 49° 17' 49.00",E 006° 56' 34.00",,,,
SOSAL,N 46° 33' 29.00",E 006° 53' 04.00",,,,
SOSAM,N 41° 55' 07.00",E 024° 49' 33.00",,,,
SOSAN,N 22° 34' 48.90",E 120° 14' 47.10",,,,
SOSDO,N 33° 00' 12.00",E 126° 27' 35.00",,,,
SOSED,N 42° 06' 35.00",E 041° 00' 15.00",,,,
SOSEK,N 43° 46' 49.80",E 020° 57' 19.80",,,,
SOSHA,N 35° 36' 18.00",W 118° 53' 03.00",,,,
SOSHE,N 49° 48' 16.00",E 008° 55' 11.00",,,,
SOSIG,N 51° 28' 40.65",E 000° 12' 23.45",,,,
SOSIL,N 45° 21' 05.10",E 021° 18' 28.00",,,,
SOSIM,N 53° 48' 55.75",W 004° 30' 30.45",,,,
SOSIN,N 52° 07' 23.80",E 020° 47' 31.90",,,,
SOSIX,N 48° 41' 25.00",E 004° 50' 34.00",,,,
SOSLU,N 21° 38' 44.05",E 114° 05' 18.40",,,,
SOSMA,N 33° 43' 05.00",E 121° 38' 52.00",,,,
SOSNU,N 30° 49' 18.00",E 109° 38' 54.00",,,,
SOSOK,N 00° 46' 36.00",E 126° 31' 40.00",,,,
SOSON,N 46° 36' 24.00",E 008° 35' 39.00",,,,
SOSOV,N 44° 58' 59.00",W 007° 53' 06.00",,,,
SOSOY,N 35° 59' 20.30",W 115° 13' 10.90",,,,
SOSPA,N 11° 50' 02.00",E 108° 38' 27.00",,,,
SOSPU,N 00° 23' 54.30",E 121° 59' 36.50",,,,
SOSTO,N 43° 47' 51.00",W 001° 16' 33.00",,,,
SOSUD,N 52° 25' 11.00",E 024° 57' 53.00",,,,
SOSUN,N 49° 59' 05.50",E 001° 31' 03.80",,,,
SOSUR,N 42° 33' 36.80",E 004° 59' 50.60",,,,
SOSUS,N 40° 44' 39.00",E 025° 04' 24.00",,,,
SOSVO,N 02° 16' 21.00",E 117° 25' 04.00",,,,
SOT16,N 37° 14' 22.00",E 126° 45' 05.70",,True,,
SOT40,N 37° 23' 55.00",E 126° 17' 18.00",,True,,
SOTAK,N 43° 49' 17.30",E 000° 56' 31.70",,,,
SOTAM,N 44° 35' 36.00",E 032° 56' 00.00",,,,
SOTAP,N 53° 34' 55.00",E 004° 53' 33.00",,,,
SOTEL,N 59° 28' 36.00",E 144° 05' 54.00",,,,
SOTEN,N 12° 11' 13.00",E 108° 54' 25.30",,,,
SOTEN,N 55° 33' 32.00",E 118° 56' 51.00",,,,
SOTET,N 53° 49' 47.00",E 023° 33' 11.00",,,,
SOTEZ,N 28° 00' 09.75",E 128° 46' 36.15",,,,
SOTGI,N 46° 19' 55.00",E 095° 09' 37.00",,,,
SOTID,N 39° 26' 36.20",E 060° 41' 15.80",,,,
SOTIN,N 15° 08' 30.00",E 108° 46' 04.00",,,,
SOTIP,N 48° 07' 52.90",E 001° 27' 35.60",,,,
SOTIR,N 49° 22' 07.00",E 136° 55' 46.00",,,,
SOTMU,N 39° 47' 58.00",E 116° 51' 16.00",,,,
SOTOE,N 55° 12' 41.25",W 162° 33' 02.25",,,,
SOTOK,N 53° 58' 58.00",E 105° 24' 23.00",,,,
SOTOM,N 35° 38' 26.40",E 135° 34' 33.50",,,,
SOTOM,N 59° 13' 20.00",E 093° 23' 05.00",,,,
SOTOO,N 36° 17' 22.55",W 116° 13' 14.10",,,,
SOTOT,N 48° 27' 14.00",E 140° 28' 43.00",,,,
SOTOV,N 46° 56' 38.00",E 011° 12' 38.00",,,,
SOTRA,S 10° 00' 36.00",E 120° 00' 00.00",,,,
SOTRI,N 36° 40' 00.00",E 068° 55' 00.00",,,,
SOTRO,N 04° 55' 54.40",E 100° 49' 26.40",,,,
SOTUB,N 44° 24' 00.00",E 037° 13' 21.00",,,,
SOTUS,N 49° 22' 48.00",E 004° 03' 01.00",,,,
SOUJA,N 34° 37' 38.65",E 133° 44' 22.50",,,,
SOUKA,N 42° 53' 23.00",E 008° 47' 31.00",,,,
SOUMA,N 37° 00' 45.15",E 140° 25' 03.65",,,,
SOUPY,N 46° 57' 47.05",W 123° 25' 11.15",,,,
SOUSA,N 22° 01' 10.40",E 116° 11' 27.80",,,,
SOVAD,N 46° 20' 14.90",E 006° 02' 54.40",,,,
SOVAG,N 41° 08' 49.00",E 007° 12' 23.70",,,,
SOVAM,N 51° 26' 25.00",E 016° 42' 52.00",,,,
SOVAN,N 42° 50' 05.00",E 011° 53' 30.00",,,,
SOVAP,N 42° 14' 59.00",E 036° 47' 46.00",,,,
SOVAT,N 50° 46' 45.65",E 001° 28' 00.00",,,,
SOVCO,N 63° 10' 00.00",W 150° 25' 00.00",,,,
SOVET,N 44° 08' 20.10",E 001° 46' 51.10",,,,
SOVGI,N 30° 53' 29.00",E 109° 20' 44.00",,,,
SOVIK,N 52° 40' 55.00",E 127° 26' 22.00",,,,
SOVIL,N 48° 02' 47.00",E 015° 22' 32.00",,,,
SOVIM,N 48° 07' 06.20",W 003° 48' 38.50",,,,
SOVIN,N 45° 01' 36.90",E 020° 32' 11.30",,,,
SOVIP,N 52° 11' 19.00",E 009° 54' 33.00",,,,
SOVIX,N 51° 25' 39.10",W 008° 33' 45.60",,,,
SOVKA,S 07° 40' 45.00",E 115° 26' 39.00",,,,
SOVKI,N 14° 03' 29.30",E 101° 04' 19.80",,,,
SOVMI,S 01° 47' 06.00",E 102° 18' 01.00",,,,
SOVMO,N 37° 51' 26.25",E 143° 14' 00.50",,,,
SOVOD,N 41° 42' 06.35",E 060° 06' 38.60",,,,
SOVOP,N 42° 36' 45.00",E 076° 18' 40.00",,,,
SOVOS,N 43° 23' 13.00",W 000° 54' 00.00",,,,
SOVOX,N 45° 58' 06.00",E 013° 35' 50.00",,,,
SOVRI,N 34° 26' 22.90",E 135° 19' 13.45",,,,
SOVRO,S 10° 49' 42.00",E 140° 57' 28.30",,,,
SOVUB,N 44° 55' 14.00",E 012° 01' 08.00",,,,
SOWEX,N 51° 24' 57.00",E 021° 51' 00.00",,,,
SOXER,N 52° 02' 37.80",E 019° 56' 05.90",,,,
SOXOS,N 50° 54' 24.00",E 006° 50' 50.00",,,,
SOXUX,N 50° 35' 46.30",E 000° 55' 45.50",,,,
SOYAR,N 40° 53' 49.40",W 105° 58' 15.40",,,,
SOYAS,N 64° 14' 03.45",W 148° 27' 48.00",,,,
SOZKY,N 43° 20' 35.90",W 123° 54' 45.95",,,,
SP001,N 08° 08' 27.10",E 098° 36' 42.00",,,,
SP002,N 08° 21' 26.10",E 098° 37' 09.70",,,,
SP003,N 07° 55' 14.55",E 098° 37' 10.80",,,,
SP004,N 07° 52' 37.85",E 098° 04' 08.90",,,,
SP03A,N 09° 24' 19.60",E 123° 40' 12.70",,,,
SP03B,N 09° 28' 39.00",E 123° 42' 47.40",,,,
SP101,N 08° 13' 02.95",E 098° 21' 06.75",,,,
SP102,N 08° 11' 16.40",E 098° 02' 18.40",,,,
SP103,N 08° 20' 19.10",E 098° 01' 26.55",,,,
SP112,N 08° 08' 37.05",E 098° 38' 28.70",,,,
SP113,N 08° 20' 05.10",E 098° 22' 21.05",,,,
SP114,N 08° 23' 13.95",E 098° 27' 14.75",,,,
SP115,N 08° 20' 43.35",E 098° 34' 28.95",,,,
SP201,N 08° 01' 02.50",E 098° 22' 14.95",,,,
SP202,N 07° 59' 47.25",E 098° 08' 56.90",,,,
SP21A,N 09° 45' 23.00",E 123° 52' 46.60",,,,
SP21B,N 09° 40' 11.90",E 123° 49' 40.80",,,,
SP312,N 08° 04' 37.65",E 097° 56' 06.85",,,,
SP401,N 07° 53' 04.10",E 098° 14' 25.70",,,,
SP402,N 07° 53' 43.30",E 098° 31' 17.30",,,,
SP404,N 07° 46' 39.05",E 098° 30' 01.35",,,,
SP501,N 08° 06' 00.00",E 098° 06' 23.05",,,,
SP601,N 08° 19' 15.10",E 098° 11' 56.50",,,,
SP602,N 08° 20' 49.85",E 098° 28' 44.00",,,,
SP603,N 08° 26' 10.65",E 098° 27' 58.20",,,,
SP604,N 08° 28' 14.30",E 098° 17' 49.10",,,,
SP606,N 08° 27' 33.20",E 098° 14' 50.30",,,,
SP702,N 08° 11' 06.45",E 098° 00' 33.60",,,,
SP703,N 08° 15' 33.90",E 098° 29' 55.85",,,,
SP801,N 07° 48' 13.30",E 098° 28' 34.95",,,,
SP803,N 08° 01' 53.25",E 098° 31' 16.15",,,,
SPADA,N 38° 50' 34.90",W 108° 26' 23.60",,,,
SPAIR,N 60° 37' 10.70",W 154° 20' 44.00",,,,
SPAMY,N 39° 12' 02.40",W 122° 35' 27.75",,,,
SPANE,N 40° 07' 49.60",W 111° 32' 54.20",,,,
SPANZ,N 40° 40' 58.15",W 109° 13' 22.80",,,,
SPARD,N 55° 26' 24.00",W 122° 16' 05.00",,,,
SPARK,N 35° 03' 11.95",E 140° 14' 16.70",,,,
SPARV,N 61° 06' 40.00",W 155° 11' 20.00",,,,
SPATS,N 40° 44' 40.70",W 114° 36' 34.65",,,,
SPATZ,N 40° 09' 04.35",E 029° 08' 48.95",,,,
SPE08,N 43° 17' 22.25",E 141° 23' 42.15",,True,,
SPE39,N 42° 32' 36.85",E 141° 05' 22.80",,,,
SPEAR,N 51° 34' 33.80",E 000° 42' 00.55",,,,
SPENS,N 34° 42' 53.35",E 139° 00' 05.45",,,,
SPERR,N 35° 17' 00.00",W 121° 08' 00.00",,,,
SPESA,N 49° 51' 44.05",E 009° 20' 53.95",,,,
SPEZI,N 43° 46' 34.00",E 009° 35' 41.00",,,,
SPHRY,N 40° 43' 47.65",W 110° 57' 30.55",,,,
SPICA,N 24° 15' 43.80",E 118° 21' 41.80",,,,
SPICA,N 31° 56' 50.20",E 131° 26' 23.45",,,,
SPICA,N 44° 19' 50.75",E 027° 38' 48.45",,,,
SPICE,N 35° 10' 10.55",E 134° 15' 44.50",,,,
SPIDE,N 33° 38' 40.20",E 132° 58' 18.00",,,,
SPIDR,N 36° 15' 11.30",E 134° 00' 57.85",,,,
SPIEK,N 40° 28' 45.15",W 112° 06' 34.90",,,,
SPIKO,S 04° 52' 36.00",E 110° 25' 24.00",,,,
SPINE,N 35° 42' 13.45",E 140° 11' 25.80",,,,
SPINE,N 41° 02' 49.70",W 111° 24' 14.45",,,,
SPINK,N 33° 26' 07.90",W 113° 56' 46.50",,,,
SPITZ,N 35° 39' 42.45",E 140° 52' 23.90",,,,
SPLNT,N 35° 05' 15.00",W 120° 22' 21.50",,,,
SPLTR,N 34° 09' 39.35",W 109° 28' 06.65",,,,
SPLTZ,N 31° 55' 29.10",W 110° 56' 43.95",,,,
SPNSR,N 42° 50' 54.15",W 122° 52' 22.10",,,,
SPONJ,N 49° 22' 00.00",W 130° 05' 06.00",,,,
SPOOK,N 38° 37' 57.00",W 120° 15' 51.40",,,,
SPOON,N 35° 54' 28.30",E 139° 53' 16.00",,,,
SPOON,N 39° 06' 26.20",W 119° 46' 13.10",,,,
SPR03,N 46° 25' 49.00",E 006° 27' 31.00",,,,
SPR15,N 46° 13' 24.00",E 006° 30' 56.00",,,,
SPR21,N 46° 07' 31.00",E 006° 32' 33.00",,,,
SPR35,N 45° 53' 46.00",E 006° 36' 17.00",,,,
SPRAE,N 51° 00' 13.20",W 115° 27' 23.85",,,,
SPRAG,N 42° 31' 53.55",W 121° 39' 11.75",,,,
SPRET,N 61° 22' 13.70",W 149° 47' 55.40",,,,
SPRKL,N 64° 03' 25.15",W 145° 29' 42.05",,,,
SPRKT,N 39° 57' 46.50",W 107° 31' 56.65",,,,
SPRKY,N 33° 26' 09.00",W 111° 53' 27.80",,,,
SPRUC,N 53° 00' 00.00",W 175° 00' 00.00",,,,
SPRUZ,N 40° 40' 43.00",W 114° 55' 13.30",,,,
SPTFR,N 33° 23' 49.00",W 113° 43' 29.00",,,,
SPUTA,N 59° 42' 42.75",W 135° 16' 41.90",,,,
SPUZZ,N 49° 46' 30.00",W 121° 23' 49.00",,,,
SPYKE,N 39° 10' 06.00",W 121° 22' 06.00",,,,
SPYSR,N 53° 40' 46.00",W 130° 11' 27.00",,,,
SQIRE,N 36° 02' 47.80",W 111° 38' 01.40",,,,
SQRUM,N 33° 55' 36.50",E 132° 04' 03.80",,,,
SQUAT,N 39° 18' 38.25",W 108° 13' 21.50",,,,
SQUEZ,N 32° 59' 55.45",W 111° 23' 58.30",,,,
SQUID,N 36° 42' 19.70",E 136° 03' 23.60",,,,
SQUIM,N 48° 14' 27.15",W 123° 27' 39.30",,,,
SQURL,N 48° 56' 43.05",W 122° 34' 09.45",,,,
SRENA,N 36° 31' 23.20",W 120° 34' 48.25",,,,
SRITI,S 09° 44' 17.00",E 116° 49' 38.00",,,,
SRUGA,N 34° 48' 01.75",E 138° 35' 59.40",,,,
SS013,N 31° 22' 58.00",E 121° 19' 35.00",,,,
SS023,N 31° 00' 57.00",E 121° 20' 46.00",,,,
SS033,N 31° 22' 56.00",E 121° 19' 21.00",,,,
SS043,N 31° 00' 57.00",E 121° 20' 32.00",,,,
SS099,N 38° 08' 40.25",E 140° 57' 16.00",,,,
SS101,N 25° 04' 18.20",E 121° 29' 04.55",,,,
SS200,N 31° 17' 06.00",E 121° 19' 54.00",,,,
SS201,N 06° 56' 03.90",E 100° 24' 28.50",,,,
SS201,N 31° 27' 00.00",E 121° 12' 48.00",,,,
SS202,N 06° 56' 36.95",E 100° 28' 51.90",,,,
SS202,N 31° 27' 00.00",E 120° 47' 25.00",,,,
SS203,N 06° 57' 01.05",E 100° 32' 04.20",,,,
SS204,N 06° 50' 26.30",E 100° 36' 08.25",,,,
SS204,N 31° 22' 56.00",E 121° 13' 03.00",,,,
SS205,N 06° 48' 34.95",E 100° 21' 20.75",,,,
SS205,N 31° 12' 13.00",E 121° 13' 38.00",,,,
SS206,N 06° 56' 08.00",E 100° 24' 28.10",,,,
SS206,N 30° 55' 49.00",E 121° 18' 50.00",,,,
SS207,N 06° 56' 27.35",E 100° 28' 52.70",,,,
SS207,N 30° 42' 40.00",E 121° 16' 59.00",,,,
SS208,N 06° 56' 41.40",E 100° 32' 06.00",,,,
SS208,N 30° 50' 48.00",E 121° 13' 07.00",,,,
SS209,N 07° 00' 39.80",E 100° 23' 28.70",,,,
SS210,N 07° 11' 01.95",E 100° 03' 26.25",,,,
SS210,N 30° 26' 59.00",E 121° 02' 39.00",,,,
SS211,N 07° 20' 18.90",E 100° 12' 42.05",,,,
SS211,N 30° 55' 19.00",E 121° 21' 42.00",,,,
SS212,N 07° 22' 23.00",E 100° 16' 04.15",,,,
SS213,N 07° 22' 32.55",E 100° 19' 02.90",,,,
SS213,N 30° 22' 08.00",E 121° 25' 09.00",,,,
SS214,N 07° 22' 00.25",E 100° 20' 50.15",,,,
SS215,N 06° 38' 49.95",E 100° 28' 32.75",,,,
SS216,N 06° 39' 42.50",E 100° 35' 31.55",,,,
SS217,N 06° 33' 30.60",E 100° 30' 10.45",,,,
SS218,N 07° 15' 12.50",E 100° 24' 07.30",,,,
SS219,N 07° 21' 11.50",E 100° 30' 07.05",,,,
SS220,N 06° 45' 54.50",E 100° 28' 26.55",,,,
SS220,N 31° 26' 27.00",E 121° 12' 01.00",,,,
SS221,N 06° 38' 20.80",E 100° 23' 34.35",,,,
SS301,N 31° 01' 52.00",E 121° 20' 29.00",,,,
SS302,N 31° 03' 01.00",E 121° 14' 08.00",,,,
SS303,N 31° 04' 13.00",E 121° 07' 33.00",,,,
SS304,N 31° 09' 24.00",E 121° 07' 16.00",,,,
SS305,N 31° 16' 46.00",E 121° 06' 51.00",,,,
SS306,N 31° 30' 56.00",E 121° 04' 55.00",,,,
SS320,N 31° 57' 00.00",E 120° 51' 00.00",,,,
SS401,N 30° 58' 24.00",E 121° 27' 12.00",,,,
SS402,N 31° 01' 12.00",E 121° 27' 03.00",,,,
SS403,N 31° 11' 28.00",E 121° 26' 30.00",,,,
SS405,N 31° 00' 41.00",E 121° 14' 16.00",,,,
SS406,N 31° 19' 02.00",E 121° 13' 15.00",,,,
SS407,N 30° 51' 00.00",E 121° 18' 09.00",,,,
SS409,N 30° 51' 10.00",E 121° 22' 08.00",,,,
SS420,N 31° 24' 01.00",E 120° 57' 01.00",,,,
SS501,N 31° 17' 05.00",E 121° 19' 39.00",,,,
SS502,N 31° 24' 05.00",E 121° 10' 44.00",,,,
SS503,N 31° 16' 50.00",E 121° 13' 22.00",,,,
SS504,N 31° 12' 54.00",E 121° 07' 04.00",,,,
SS521,N 31° 08' 24.00",E 121° 11' 33.00",,,,
SS601,N 31° 36' 35.90",E 119° 53' 57.30",,,,
SS602,N 31° 45' 48.80",E 119° 57' 01.10",,,,
SS603,N 31° 52' 59.50",E 120° 04' 26.50",,,,
SS611,N 31° 57' 22.80",E 120° 00' 44.50",,,,
SS612,N 31° 50' 33.10",E 119° 52' 59.20",,,,
SS613,N 31° 44' 01.80",E 119° 49' 13.70",,,,
SS614,N 31° 36' 53.10",E 119° 47' 38.50",,,,
SS701,N 38° 07' 58.50",E 140° 50' 31.70",,,,
SS771,N 38° 05' 36.80",E 141° 00' 21.85",,,,
SS772,N 38° 08' 44.15",E 140° 57' 53.85",,,,
SS801,N 06° 55' 51.50",E 100° 22' 49.90",,,,
SS802,N 06° 55' 20.65",E 100° 18' 44.50",,,,
SS803,N 06° 53' 45.90",E 100° 16' 39.50",,,,
SS804,N 06° 52' 33.05",E 100° 15' 03.35",,,,
SS805,N 06° 38' 20.75",E 100° 31' 05.45",,,,
SS806,N 07° 16' 31.00",E 100° 03' 15.80",,,,
SS807,N 07° 11' 36.85",E 100° 02' 40.05",,,,
SS808,N 06° 45' 22.55",E 100° 27' 09.70",,,,
SS809,N 07° 10' 13.60",E 100° 20' 41.80",,,,
SS901,N 38° 08' 54.60",E 140° 59' 35.60",,,,
SS950,N 38° 07' 51.10",E 140° 49' 20.40",,,,
SSAIL,N 45° 24' 20.05",W 122° 43' 42.85",,,,
SSAND,N 32° 09' 33.40",W 110° 19' 51.20",,,,
SSDEE,N 45° 36' 13.00",W 122° 16' 17.65",,,,
SSIGN,N 41° 50' 45.15",W 109° 08' 24.10",,,,
SSKEE,N 35° 37' 59.15",W 111° 49' 27.55",,,,
SSKII,N 39° 19' 28.60",W 105° 40' 27.40",,,,
SSKUL,N 36° 51' 03.00",W 116° 17' 42.60",,,,
SSKYE,N 35° 51' 41.40",W 107° 30' 06.40",,,,
SSNOW,N 61° 13' 20.10",W 150° 08' 57.50",,,,
SSRF1,N 38° 06' 43.75",E 140° 58' 13.70",,,,
SSSUN,N 45° 37' 03.50",W 122° 23' 20.65",,,,
SSTRS,N 43° 40' 36.45",W 121° 34' 47.25",,,,
SSX32,N 31° 25' 50.00",E 120° 51' 03.00",,,,
STACO,N 40° 49' 19.90",W 112° 25' 10.55",,,,
STADD,N 35° 40' 00.95",W 119° 43' 57.65",,,,
STADE,N 53° 29' 43.00",E 009° 26' 49.00",,,,
STAFA,N 52° 51' 41.00",W 002° 14' 34.55",,,,
STAGE,N 35° 34' 51.65",E 132° 41' 35.65",,,,
STAHL,N 54° 43' 00.00",W 121° 25' 11.00",,,,
STAIN,N 37° 16' 08.00",E 126° 24' 00.00",,,,
STAMY,N 39° 02' 32.05",W 105° 03' 43.80",,,,
STARC,N 64° 20' 59.20",W 148° 18' 44.90",,,,
STARF,S 09° 07' 35.60",E 146° 43' 31.05",,,,
STAUB,N 48° 47' 08.65",E 012° 39' 28.95",,,,
STAVE,N 49° 24' 05.55",W 122° 20' 52.80",,,,
STB40,N 48° 40' 21.60",E 007° 15' 29.40",,,,
STEAM,N 35° 55' 53.35",E 139° 57' 08.40",,,,
STEBN,N 35° 34' 51.25",W 119° 08' 55.95",,,,
STEEN,N 39° 18' 41.20",W 112° 39' 05.35",,,,
STEEV,N 37° 25' 35.75",W 121° 33' 02.55",,,,
STEIL,N 47° 09' 11.55",W 122° 43' 08.70",,,,
STEIN,N 47° 25' 39.40",E 016° 35' 58.95",,,,
STELA,N 22° 11' 53.30",E 113° 43' 49.10",,,,
STEVS,N 47° 14' 54.50",W 120° 32' 09.95",,,,
STEWW,N 37° 14' 43.85",W 113° 32' 08.15",,,,
STGER,N 61° 18' 58.80",W 149° 17' 26.10",,,,
STI,N 03° 20' 00.00",E 104° 00' 00.00",,,,
STICK,N 33° 55' 34.60",W 112° 04' 28.35",,,,
STIFS,N 38° 21' 47.75",W 105° 59' 28.05",,,,
STIGR,N 35° 20' 22.90",W 119° 11' 54.95",,,,
STIKI,N 34° 57' 07.95",W 106° 42' 31.90",,,,
STIKM,N 38° 32' 00.00",W 122° 39' 00.00",,,,
STILY,N 48° 10' 57.15",W 122° 14' 05.20",,,,
STILZ,N 44° 30' 00.00",W 120° 37' 00.00",,,,
STINE,N 14° 28' 04.65",E 147° 38' 19.70",,,,
STING,N 34° 51' 57.90",E 140° 14' 53.45",,,,
STINS,N 37° 49' 25.25",W 122° 45' 24.05",,,,
STLER,N 37° 42' 04.90",W 122° 42' 39.85",,,,
STOAT,N 52° 01' 33.20",W 000° 01' 15.35",,,,
STOCK,N 35° 04' 38.75",E 140° 30' 02.95",,,,
STOES,S 13° 26' 54.85",E 131° 47' 04.50",,,,
STOFF,N 37° 25' 06.55",W 116° 32' 30.50",,,,
STOKD,N 35° 29' 00.55",W 120° 49' 05.70",,,,
STOND,N 62° 43' 00.00",W 156° 00' 00.00",,,,
STONE,N 08° 21' 33.95",E 098° 32' 11.55",,,,
STONO,N 61° 15' 00.00",W 156° 25' 00.00",,,,
STONQ,N 61° 15' 00.00",W 152° 45' 00.00",,,,
STONX,N 61° 28' 00.00",W 158° 18' 00.00",,,,
STONY,N 34° 45' 44.60",W 107° 12' 27.75",,,,
STOON,N 61° 35' 26.45",W 152° 38' 01.10",,,,
STOPP,N 42° 21' 06.35",W 109° 14' 03.90",,,,
STORA,N 36° 18' 38.20",W 114° 59' 55.35",,,,
STORK,N 32° 56' 47.55",E 133° 14' 34.70",,,,
STOUT,N 34° 11' 26.55",E 131° 00' 58.30",,,,
STOWE,N 35° 03' 25.90",E 140° 31' 11.40",,,,
STRAT,N 36° 09' 14.35",W 119° 42' 22.80",,,,
STRAW,N 36° 07' 00.20",E 137° 25' 44.05",,,,
STRAY,N 42° 26' 46.85",W 124° 27' 08.15",,,,
STRDP,N 48° 02' 28.55",W 120° 00' 35.70",,,,
STRED,N 48° 54' 17.00",E 019° 03' 02.00",,,,
STREW,N 58° 52' 18.30",W 156° 21' 51.15",,,,
STRIM,N 40° 29' 22.00",W 107° 50' 26.95",,,,
STRRM,N 32° 53' 10.55",W 111° 54' 32.20",,,,
STRTO,N 36° 10' 15.05",W 115° 06' 56.30",,,,
STS40,N 48° 34' 20.90",E 007° 18' 08.70",,,,
STU30,N 51° 52' 48.55",W 004° 15' 34.00",,True,,
STUMM,N 50° 21' 14.75",W 119° 50' 53.20",,,,
STUNN,N 43° 35' 00.00",W 117° 08' 00.00",,,,
STVOH,N 48° 09' 22.60",W 123° 16' 07.05",,,,
STYME,N 36° 50' 00.00",W 116° 00' 00.00",,,,
STYYX,N 35° 39' 07.30",W 113° 29' 46.65",,,,
SU702,N 47° 02' 17.50",E 081° 25' 43.00",,,,
SUAPA,S 03° 44' 23.00",E 137° 01' 51.00",,,,
SUBAD,N 56° 17' 02.00",E 107° 34' 01.00",,,,
SUBAK,N 47° 04' 09.30",W 001° 29' 27.20",,,,
SUBAN,N 46° 33' 55.00",E 076° 23' 53.00",,,,
SUBAR,N 41° 55' 31.00",E 012° 30' 53.00",,,,
SUBAS,N 37° 15' 05.00",E 031° 16' 00.00",,,,
SUBAY,N 14° 24' 28.00",E 121° 14' 00.00",,,,
SUBDY,N 47° 19' 19.35",W 118° 48' 04.50",,,,
SUBEG,N 52° 22' 51.30",E 020° 55' 57.00",,,,
SUBEK,N 48° 24' 51.00",E 154° 28' 29.00",,,,
SUBEN,N 48° 26' 11.00",E 013° 20' 12.00",,,,
SUBES,N 47° 25' 16.00",E 017° 25' 36.00",,,,
SUBEV,N 54° 14' 55.00",E 006° 30' 00.00",,,,
SUBEX,N 47° 20' 07.00",E 008° 54' 45.00",,,,
SUBIG,N 53° 28' 50.00",E 010° 09' 27.00",,,,
SUBIL,N 43° 01' 43.00",E 004° 36' 30.00",,,,
SUBIP,N 50° 26' 44.40",E 000° 53' 06.20",,,,
SUBIX,N 52° 22' 47.00",E 014° 35' 08.00",,,,
SUBKU,N 33° 11' 50.00",E 118° 56' 25.00",,,,
SUBLI,S 09° 54' 31.00",E 124° 16' 38.00",,,,
SUBNI,S 08° 36' 27.00",E 115° 14' 14.00",,,,
SUBOF,N 53° 27' 32.50",W 006° 40' 52.50",,,,
SUBOL,N 47° 47' 16.00",E 064° 54' 33.00",,,,
SUBON,N 57° 30' 50.00",E 119° 30' 45.00",,,,
SUBOX,N 48° 44' 59.00",E 001° 38' 07.00",,,,
